Năm sản xuất,Số Km đã đi,Số chỗ,Màu sắc_be,Màu sắc_bạc,Màu sắc_cam,Màu sắc_ghi,Màu sắc_nâu,Màu sắc_trắng,Màu sắc_tím,Màu sắc_vàng,Màu sắc_xanh dương,Màu sắc_xanh lá,Màu sắc_xám,Màu sắc_đen,Màu sắc_đỏ,Phân loại người bán_Bán chuyên,Phân loại người bán_Cá nhân,Tỉnh_ An Giang,Tỉnh_ Bà Rịa - Vũng Tàu,Tỉnh_ Bình Dương,Tỉnh_ Bình Phước,Tỉnh_ Bình Thuận,Tỉnh_ Bình Định,Tỉnh_ Bắc Giang,Tỉnh_ Bắc Ninh,Tỉnh_ Bến Tre,Tỉnh_ Cần Thơ,Tỉnh_ Gia Lai,Tỉnh_ Hà Nam,Tỉnh_ Hà Nội,Tỉnh_ Hà Tĩnh,Tỉnh_ Hải Dương,Tỉnh_ Hải Phòng,Tỉnh_ Hậu Giang,Tỉnh_ Khánh Hòa,Tỉnh_ Kiên Giang,Tỉnh_ Long An,Tỉnh_ Lâm Đồng,Tỉnh_ Nam Định,Tỉnh_ Nghệ An,Tỉnh_ Ninh Bình,Tỉnh_ Ninh Thuận,Tỉnh_ Phú Thọ,Tỉnh_ Phú Yên,Tỉnh_ Quảng Nam,Tỉnh_ Quảng Ngãi,Tỉnh_ Sóc Trăng,Tỉnh_ Thanh Hóa,Tỉnh_ Thái Bình,Tỉnh_ Thừa Thiên Huế,Tỉnh_ Tiền Giang,Tỉnh_ Tp Hồ Chí Minh,Tỉnh_ Trà Vinh,Tỉnh_ Tây Ninh,Tỉnh_ Vĩnh Long,Tỉnh_ Vĩnh Phúc,Tỉnh_ Yên Bái,Tỉnh_ Đà Nẵng,Tỉnh_ Đắk Lắk,Tỉnh_ Đắk Nông,Tỉnh_ Đồng Nai,Tỉnh_ Đồng Tháp,Hãng_Acura,Hãng_Audi,Hãng_BMW,Hãng_Bentley,Hãng_Cadillac,Hãng_Chery,Hãng_Chevrolet,Hãng_Daewoo,Hãng_Daihatsu,Hãng_Ferrari,Hãng_Fiat,Hãng_Ford,Hãng_Gaz,Hãng_Haval,Hãng_Hãng khác,Hãng_Honda,Hãng_Hyundai,Hãng_Infiniti,Hãng_Isuzu,Hãng_Jaguar,Hãng_Jeep,Hãng_Kia,Hãng_LandRover,Hãng_Lexus,Hãng_Luxgen,Hãng_MG,Hãng_Mazda,Hãng_Mekong,Hãng_Mercedes Benz,Hãng_Mini,Hãng_Mitsubishi,Hãng_Nissan,Hãng_Peugeot,Hãng_Porsche,Hãng_Renault,Hãng_Skoda,Hãng_Ssangyong,Hãng_Subaru,Hãng_Suzuki,Hãng_Toyota,Hãng_Vinfast,Hãng_Volkswagen,Hãng_Volvo,Dòng xe_1083,Dòng xe_2,Dòng xe_2008,Dòng xe_3,Dòng xe_3 Series,Dòng xe_3008,Dòng xe_323,Dòng xe_4 Runner,Dòng xe_4 Series,Dòng xe_408,Dòng xe_5,Dòng xe_5 Series,Dòng xe_5008,Dòng xe_6,Dòng xe_7 Series,Dòng xe_718,Dòng xe_86,Dòng xe_911,Dòng xe_A Class,Dòng xe_A1,Dòng xe_A4,Dòng xe_A5,Dòng xe_A6,Dòng xe_A7,Dòng xe_APV,Dòng xe_Accent,Dòng xe_Accord,Dòng xe_Almera,Dòng xe_Astro,Dòng xe_Attrage,Dòng xe_Avante,Dòng xe_Avanza,Dòng xe_Aveo,Dòng xe_BR-V,Dòng xe_BRZ,Dòng xe_BT 50,Dòng xe_Brio,Dòng xe_CD5,Dòng xe_CJ,Dòng xe_CLA Class,Dòng xe_CR V,Dòng xe_CTS,Dòng xe_CX 3,Dòng xe_CX 5,Dòng xe_CX 8,Dòng xe_CX 9,Dòng xe_CX-30,Dòng xe_Camaro,Dòng xe_Camry,Dòng xe_Captiva,Dòng xe_Carens,Dòng xe_Carnival,Dòng xe_Cayenne,Dòng xe_Cayman,Dòng xe_Cerato,Dòng xe_Cerato Koup,Dòng xe_Charade,Dòng xe_Chevyvan,Dòng xe_Ciaz,Dòng xe_City,Dòng xe_Civic,Dòng xe_Click,Dòng xe_Colorado,Dòng xe_Cooper,Dòng xe_Corolla,Dòng xe_Corolla Altis,Dòng xe_Corolla Cross,Dòng xe_Creta,Dòng xe_Crown,Dòng xe_Cruze,Dòng xe_Custin,Dòng xe_Dmax,Dòng xe_Dòng khác,Dòng xe_E Class,Dòng xe_ES,Dòng xe_EX,Dòng xe_EcoSport,Dòng xe_Elantra,Dòng xe_Ertiga,Dòng xe_Escalade,Dòng xe_Escape,Dòng xe_Everest,Dòng xe_Explorer,Dòng xe_Express,Dòng xe_Fadil,Dòng xe_Fiesta,Dòng xe_Flying Spur,Dòng xe_Focus,Dòng xe_Forester,Dòng xe_Forte,Dòng xe_Fortuner,Dòng xe_GL Class,Dòng xe_GLA Class,Dòng xe_GLB,Dòng xe_GLC,Dòng xe_GLC Class,Dòng xe_GLE Class,Dòng xe_GLK Class,Dòng xe_GLS Class,Dòng xe_GS,Dòng xe_GT Coupe,Dòng xe_GX,Dòng xe_Galloper,Dòng xe_Gazele,Dòng xe_Genesis,Dòng xe_Gentra,Dòng xe_Getz,Dòng xe_Grand Starex,Dòng xe_Grand i10,Dòng xe_Grand livina,Dòng xe_Grandis,Dòng xe_Grunder,Dòng xe_H6,Dòng xe_HR-V,Dòng xe_HS,Dòng xe_Hi lander,Dòng xe_Hiace,Dòng xe_Highlander,Dòng xe_Hilux,Dòng xe_IS,Dòng xe_Innova,Dòng xe_Innova Cross,Dòng xe_Jazz,Dòng xe_Jolie,Dòng xe_K3,Dòng xe_K5,Dòng xe_Karando,Dòng xe_Karoq,Dòng xe_Kodiaq,Dòng xe_Kona,Dòng xe_Korando,Dòng xe_Kyron,Dòng xe_LS,Dòng xe_LX,Dòng xe_Lacetti,Dòng xe_Lancer,Dòng xe_Land Cruiser,Dòng xe_Land Cruiser Prado,Dòng xe_Laser,Dòng xe_Leganza,Dòng xe_Lux A2.0,Dòng xe_Lux SA2.0,Dòng xe_M7,Dòng xe_MDX,Dòng xe_ML Class,Dòng xe_Macan,Dòng xe_Magentis,Dòng xe_Matiz,Dòng xe_Maybach,Dòng xe_Mirage,Dòng xe_Mondeo,Dòng xe_Morning,Dòng xe_Mu X,Dòng xe_Mulsanne,Dòng xe_Murano,Dòng xe_NX,Dòng xe_Navara,Dòng xe_New Beetle,Dòng xe_Nubira,Dòng xe_Odyssey,Dòng xe_One,Dòng xe_Optima,Dòng xe_Orlando,Dòng xe_Outlander,Dòng xe_Pajero,Dòng xe_Pajero Sport,Dòng xe_Panamera,Dòng xe_Pick up,Dòng xe_Prado,Dòng xe_Premacy,Dòng xe_Previa,Dòng xe_Pride,Dòng xe_Q5,Dòng xe_Q7,Dòng xe_Q8,Dòng xe_QQ3,Dòng xe_QX80,Dòng xe_RAV4,Dòng xe_RC,Dòng xe_RX,Dòng xe_Raize,Dòng xe_Range Rover,Dòng xe_Range Rover Evoque,Dòng xe_Range Rover Sport,Dòng xe_Range Rover Vogue,Dòng xe_Ranger,Dòng xe_Rio,Dòng xe_Rondo,Dòng xe_Rush,Dòng xe_S Class,Dòng xe_S90,Dòng xe_SRX,Dòng xe_Sandero,Dòng xe_Santa Fe,Dòng xe_Scirocco,Dòng xe_Sedona,Dòng xe_Seltos,Dòng xe_Siena,Dòng xe_Sienna,Dòng xe_Solati,Dòng xe_Soluto,Dòng xe_Sonata,Dòng xe_Sonet,Dòng xe_Sorento,Dòng xe_Spark,Dòng xe_Spectra,Dòng xe_Sportage,Dòng xe_Sprinter,Dòng xe_Starex,Dòng xe_Stargazer,Dòng xe_Stavic,Dòng xe_Sunny,Dòng xe_Swift,Dòng xe_Teana,Dòng xe_Terracan,Dòng xe_Territory,Dòng xe_Tiguan,Dòng xe_Tiida,Dòng xe_Trailblazer,Dòng xe_Transit,Dòng xe_Triton,Dòng xe_Tucson,Dòng xe_U7,Dòng xe_V Class,Dòng xe_VF5,Dòng xe_VF6,Dòng xe_VF8,Dòng xe_VF9,Dòng xe_VFe34,Dòng xe_Veloz,Dòng xe_Veloz Cross,Dòng xe_Venza,Dòng xe_Veracruz,Dòng xe_Vios,Dòng xe_Vitara,Dòng xe_Vito,Dòng xe_Vivant,Dòng xe_Wigo,Dòng xe_X Terra,Dòng xe_X trail,Dòng xe_X1,Dòng xe_X6,Dòng xe_XC60,Dòng xe_XF,Dòng xe_XL 7,Dòng xe_Xpander,Dòng xe_Xpander Cross,Dòng xe_Yaris,Dòng xe_Yaris Cross,Dòng xe_ZS,Dòng xe_Zace,Dòng xe_Zinger,Dòng xe_i20,Dòng xe_i30,Tình trạng_Mới,Tình trạng_Đã sử dụng,Hộp số_4,Hộp số_5,Hộp số_Bán tự động,Hộp số_Số sàn,Hộp số_Tự động,Nhiên liệu_Dầu,Nhiên liệu_Xăng,Nhiên liệu_Điện,Nhiên liệu_Động cơ Hybrid,Kiểu dáng_Coupe (2 cửa),Kiểu dáng_Hatchback,Kiểu dáng_Kiểu dáng khác,Kiểu dáng_Minivan (MPV),Kiểu dáng_Mui trần,Kiểu dáng_Pick-up (bán tải),Kiểu dáng_SUV / Cross over,Kiểu dáng_Sedan,Kiểu dáng_Van,Xuất xứ_Hàn Quốc,Xuất xứ_Mỹ,Xuất xứ_Nhật Bản,Xuất xứ_Nước khác,Xuất xứ_Thái Lan,Xuất xứ_Trung Quốc,Xuất xứ_Việt Nam,Xuất xứ_Đang cập nhật,Xuất xứ_Đài Loan,Xuất xứ_Đức,Xuất xứ_Ấn Độ,Đối tác_No,Đối tác_Yes,Giá
2023,50000,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,455000000
2023,60000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,770000000
2014,110000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,335000000
2014,100000,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,330000000
2022,22000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,510000000
2021,70000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,305000000
2019,27000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,490000000
2023,50000,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,850000000
2023,50000,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,850000000
2019,45256,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,495000000
2022,80000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,784000000
